datetime,ticker,open,close,high,low,volume
02/08/1994,CTN 4,242.0,249.9,250.0,242.0,953489.0
02/08/1994,ELE 3,240.0,252.0,252.0,240.0,15383094.6
02/08/1994,ELE 6,244.0,255.0,255.0,243.0,9189433.2
02/08/1994,FFT 4,2.19,2.37,2.4,2.19,1835473.0
02/08/1994,PTI 4,8.9,9.01,9.1,8.9,892008.0
02/08/1994,LIG 3,345.0,336.0,350.0,333.0,6472470.4
02/08/1994,LAM 4,26.5,26.85,26.9,26.49,3029084.2
02/08/1994,OSA 4,10.89,11.05,11.5,10.89,931646.0
02/08/1994,PET 4,122.0,127.01,127.1,121.5,19728527.1
02/08/1994,REP 4,1.62,1.72,1.72,1.61,1314784.0
02/08/1994,SCO 4,960.0,975.0,975.0,960.0,2187910.32
02/08/1994,CSN 3,27.4,28.99,28.99,27.4,2780302.0
02/08/1994,CST 6,601.0,620.0,620.0,601.0,3889903.58
02/08/1994,CRU 3,6.0,6.11,6.17,6.0,1288186.52
02/08/1994,TEL 3,33.0,34.61,34.61,33.0,5542756.0
02/08/1994,TEL 4,44.0,44.1,44.2,43.2,61845231.0
02/08/1994,TLS 3,330.0,345.0,345.0,330.0,1774498.8
02/08/1994,TLS 4,428.0,435.0,440.0,428.0,4065743.9
02/08/1994,USI 4,1.11,1.16,1.17,1.1,2988326.0
02/08/1994,VAL 4,113.5,116.0,116.0,113.5,5122060.7
03/08/1994,ACE 3,57.3,59.01,60.0,57.2,1150212.0
03/08/1994,BBD 4,6.55,6.82,6.9,6.55,2800857.8
03/08/1994,BB  4,22.0,21.69,22.0,20.8,1910820.2
03/08/1994,CMI 4,90.5,93.0,94.0,90.0,6597421.0
03/08/1994,CES 4,1323.0,1370.0,1370.0,1280.0,1755427.46
03/08/1994,ICP 4,290.0,300.0,300.0,290.0,2013946.4
03/08/1994,CTN 4,254.0,254.99,255.0,254.0,2650249.0
03/08/1994,ELE 3,252.0,266.0,272.0,251.0,35296117.1
03/08/1994,ELE 6,255.0,273.0,276.0,253.0,38134549.6
03/08/1994,FFT 4,2.4,2.55,2.7,2.35,1346895.0
03/08/1994,ITA 4,201.0,217.0,217.0,201.0,1216435.4
03/08/1994,LIG 3,336.01,345.0,347.0,335.0,5114557.7
03/08/1994,PET 4,128.0,125.0,129.0,124.0,15629233.4
03/08/1994,BRD 4,36.5,36.71,36.85,36.5,1178369.5
03/08/1994,SCO 4,975.0,1010.0,1010.0,975.0,1740315.47
03/08/1994,CSN 3,28.5,30.0,30.2,28.5,5797286.0
03/08/1994,CST 6,648.0,645.0,649.99,629.99,2302541.89
03/08/1994,TEL 3,34.6,35.4,35.7,34.4,5997312.0
03/08/1994,TEL 4,45.0,44.3,45.0,43.6,90635369.0
